time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
443770802176,11,16427.36,,0.203125,103,0
443770802432,11,16427.36,,0.14453125,103,0
443770802688,11,16427.36,,0.09375,103,0
443770802944,11,18074.079999999998,,0.05078125,103,0
443770803200,12,18074.079999999998,,0.015625,103,0
443770803456,12,18074.079999999998,,0.0,105,0
443770803712,12,18074.079999999998,,0.0,106,0
443770803968,12,18074.079999999998,,0.01953125,107,0
443770804224,12,18074.079999999998,,0.015625,107,0
443770804480,12,18074.079999999998,,0.0546875,108,0
443770804736,12,18074.079999999998,,0.078125,108,0
443770804992,12,15205.599999999999,,0.07421875,108,0
443770805248,11,15205.599999999999,,0.0625,108,0
443770805504,11,15205.599999999999,,0.04296875,108,0
443770805760,10,15205.599999999999,,0.02734375,109,0
443770806016,10,15205.599999999999,,0.06640625,108,0
443770806272,10,16440.64,,0.10546875,107,0
443770806528,10,16440.64,,0.12890625,107,0
443770806784,11,17635.84,,0.046875,105,0
443770807040,11,17635.84,,0.05078125,104,0
443770807296,12,17635.84,,0.04296875,103,0
443770807552,12,17635.84,,0.02734375,103,0
443770807808,12,18007.68,,0.02734375,103,0
443770808064,12,18007.68,,0.08203125,103,0
443770808320,12,18007.68,,0.1328125,103,0
443770808576,12,18007.68,,0.1796875,104,0
443770808832,12,18007.68,,0.0625,105,0
443770809088,12,18512.32,,0.02734375,107,0
443770809344,12,18512.32,,0.01953125,108,0
443770809600,12,17715.52,,0.0,108,0
443770809856,13,17715.52,,0.015625,108,0
443770810112,13,17715.52,,0.0234375,109,0
443770810368,13,17715.52,,0.08203125,109,0
443770810624,13,17901.44,,0.0234375,109,0
443770810880,13,17901.44,,0.01953125,108,0
443770811136,14,17901.44,,0.0390625,104,0
443770811392,14,17901.44,,0.0859375,102,0
443770811648,14,17901.44,,0.12890625,102,0
443770811904,14,17901.44,,0.08203125,102,0
443770812160,14,22177.6,,0.08984375,102,0
443770812416,14,22177.6,,0.08984375,102,0
443770812672,15,22177.6,,0.04296875,101,0
443770812928,15,22177.6,,0.1015625,99,0
443770813184,15,22177.6,,0.08203125,99,0
443770813440,15,19574.719999999998,,0.06640625,101,0
443770813696,15,19574.719999999998,,0.02734375,105,0
443770813952,15,19574.719999999998,,0.02734375,105,0
443770814208,15,19574.719999999998,,0.0859375,106,0
443770814464,15,19574.719999999998,,0.0546875,107,0
443770814720,15,19574.719999999998,,0.05859375,108,0
443770814976,15,19574.719999999998,,0.01953125,110,0
443770815232,14,19149.76,,0.06640625,112,0
443770815488,14,19149.76,,0.0390625,112,0
443770815744,13,19149.76,,0.0390625,112,0
443770816000,13,19149.76,,0.02734375,112,0
443770816256,13,17941.28,,0.07421875,112,0
443770816512,13,17941.28,,0.09765625,111,0
443770816768,13,17941.28,,0.03125,110,0
443770817024,13,17941.28,,0.02734375,109,0
443770817280,13,17941.28,,0.015625,109,0
443770817536,13,17941.28,,0.01953125,109,0
443770817792,13,17941.28,,0.04296875,109,0
443770818048,13,17941.28,,0.05859375,108,0
443770818304,13,17941.28,,0.109375,108,0
443770818560,12,16799.2,,0.15625,108,0
443770818816,12,16799.2,,0.1171875,108,0
443770819072,11,16799.2,,0.10546875,106,0
443770819328,11,17901.44,,0.1328125,105,0
443770819584,11,17901.44,,0.16015625,103,0
443770819840,11,17901.44,,0.1640625,103,0
443770820096,11,17901.44,,0.15625,102,0
443770820352,11,17901.44,,0.0703125,102,0
443770820608,11,17901.44,,0.0234375,101,0
443770820864,11,17901.44,,0.01953125,101,0
443770821120,11,15258.72,,0.03515625,103,0
443770821376,11,15258.72,,0.01953125,105,0
443770821632,10,15258.72,,0.02734375,110,0
443770821888,10,15258.72,,0.109375,114,0
443770822144,10,15258.72,,0.08203125,116,0
443770822400,10,14050.24,,0.08984375,116,0
443770822656,10,14050.24,,0.0703125,116,0
443770822912,10,14050.24,,0.0390625,116,0
443770823168,10,14050.24,,0.02734375,115,0
443770823424,10,14050.24,,0.1640625,115,0
443770823680,10,14050.24,,0.1796875,115,0
443770823936,10,14050.24,,0.16796875,116,0
443770824192,10,13519.039999999999,,0.140625,115,0
443770824448,10,13519.039999999999,,0.05078125,115,0
443770824704,10,13519.039999999999,,0.1484375,113,0
443770824960,10,13519.039999999999,,0.10546875,112,0
443770825216,10,13519.039999999999,,0.04296875,112,0
443770825472,10,13519.039999999999,,0.0859375,114,0
443770825728,10,12589.439999999999,,0.08984375,114,0
443770825984,10,12589.439999999999,,0.0859375,114,0
443770826240,10,12801.92,,0.08203125,114,0
443770826496,10,12801.92,,0.0703125,114,0
443770826752,11,12801.92,,0.09765625,115,0
443770827008,11,12801.92,,0.0546875,116,0
443770827264,11,13505.76,,0.03125,116,0
443770827520,11,13505.76,,0.12890625,116,0
443770827776,12,13505.76,,0.13671875,117,0
443770828032,12,15364.96,,0.0390625,117,0
443770828288,12,15364.96,,0.10546875,116,0
443770828544,12,15364.96,,0.1171875,116,0
443770828800,12,15364.96,,0.03515625,116,0
443770829056,12,15364.96,,0.015625,114,0
443770829312,12,15364.96,,0.01953125,113,0
443770829568,12,15364.96,,0.015625,112,0
443770829824,12,15364.96,,0.046875,112,0
443770830080,12,15364.96,,0.046875,111,0
443770830336,12,15364.96,,0.02734375,110,0
443770830592,12,16201.599999999999,,0.078125,107,0
443770830848,12,16201.599999999999,,0.10546875,105,0
443770831104,11,16201.599999999999,,0.10546875,104,0
443770831360,11,16201.599999999999,,0.03515625,105,0
443770831616,11,16201.599999999999,,0.015625,105,0
443770831872,11,19242.719999999998,,0.046875,104,0
443770832128,11,19242.719999999998,,0.0859375,102,0
443770832384,11,19242.719999999998,,0.1171875,101,0
443770832640,12,19242.719999999998,,0.078125,100,0
443770832896,12,19242.719999999998,,0.078125,100,0
443770833152,12,19242.719999999998,,0.11328125,102,0
443770833408,11,19242.719999999998,,0.12890625,103,0
443770833664,11,19242.719999999998,,0.08203125,104,0
443770833920,11,19574.719999999998,,0.02734375,102,0
443770834176,11,19574.719999999998,,0.015625,101,0
443770834432,11,19574.719999999998,,0.01953125,99,0
443770834688,11,19574.719999999998,,0.04296875,99,0
443770834944,11,19574.719999999998,,0.02734375,99,0
443770835200,11,19149.76,,0.02734375,100,0
443770835456,11,19149.76,,0.08203125,101,0
443770835712,11,19149.76,,0.16015625,101,0
443770835968,11,20876.16,,0.09765625,100,0
443770836224,11,20876.16,,0.06640625,100,0
443770836480,11,20876.16,,0.01953125,103,0
443770836736,11,20876.16,,0.0390625,106,0
443770836992,11,21433.92,,0.015625,106,0
443770837248,11,21433.92,,0.0859375,104,0
443770837504,11,21433.92,,0.0703125,104,0
443770837760,11,18910.719999999998,,0.04296875,104,0
443770838016,11,18910.719999999998,,0.015625,103,0
443770838272,11,18910.719999999998,,0.02734375,102,0
443770838528,11,18910.719999999998,,0.03125,101,0
443770838784,11,18910.719999999998,,0.04296875,101,0
443770839040,11,19481.76,,0.05859375,101,0
443770839296,12,19481.76,,0.08203125,101,0
443770839552,13,17024.96,,0.06640625,104,0
443770839808,13,17024.96,,0.20703125,106,0
443770840064,14,17024.96,,0.12109375,107,0
443770840320,14,17024.96,,0.1015625,109,0
443770840576,14,20252.0,,0.0234375,111,0
443770840832,15,20252.0,,0.03125,112,0
443770841088,16,20252.0,,0.04296875,113,0
443770841344,16,23372.8,,0.06640625,113,0
443770841600,17,23372.8,,0.1171875,113,0
443770841856,17,23372.8,,0.10546875,113,0
443770842112,17,21540.16,,0.16015625,113,0
443770842368,17,21540.16,,0.12890625,112,0
443770842624,17,21938.559999999998,,0.1015625,112,0
443770842880,18,21938.559999999998,,0.10546875,113,0
443770843136,19,21938.559999999998,,0.0859375,114,0
443770843392,19,21938.559999999998,,0.140625,114,0
443770843648,19,21181.6,,0.09375,113,0
443770843904,19,21181.6,,0.08984375,112,0
443770844160,19,21181.6,,0.16015625,111,0
443770844416,19,23332.96,,0.17578125,110,0
443770844672,19,23332.96,,0.16015625,109,0
443770844928,20,22961.12,,0.140625,109,0
443770845184,20,22961.12,,0.09375,109,0
443770845440,21,24236.0,,0.078125,108,0
443770845696,22,24236.0,,0.0859375,107,0
443770845952,22,24236.0,,0.0859375,108,0
443770846208,23,24236.0,,0.1796875,110,0
443770846464,22,23691.52,,0.22265625,112,0
443770846720,22,23691.52,,0.1953125,113,0
443770846976,22,23691.52,,0.17578125,112,0
443770847232,21,21779.2,,0.10546875,112,0
443770847488,21,21779.2,,0.07421875,112,0
443770847744,21,21779.2,,0.05859375,110,0
443770848000,21,20955.84,,0.140625,109,0
443770848256,20,20955.84,,0.08203125,109,0
443770848512,20,20955.84,,0.0625,108,0
443770848768,20,27821.6,,0.07421875,108,0
443770849024,20,27821.6,,0.07421875,107,0
443770849280,21,27821.6,,0.078125,108,0
443770849536,21,26958.399999999998,,0.046875,110,0
443770849792,21,26958.399999999998,,0.1640625,112,0
443770850048,21,26958.399999999998,,0.09765625,115,0
443770850304,21,26958.399999999998,,0.12890625,117,0
443770850560,20,27396.64,,0.140625,117,0
443770850816,20,27396.64,,0.16015625,116,0
443770851072,19,27396.64,,0.203125,117,0
443770851328,19,27396.64,,0.1640625,116,0
443770851584,19,27396.64,,0.03515625,116,0
443770851840,19,23067.36,,0.0,114,0
443770852096,17,23067.36,,0.0,111,0
443770852352,16,23067.36,,0.0,109,0
443770852608,16,23067.36,,0.015625,109,0
443770852864,16,23067.36,,0.015625,108,0
443770853120,16,20238.719999999998,,0.04296875,108,0
443770853376,16,20238.719999999998,,0.02734375,107,0
443770853632,16,20238.719999999998,,0.0390625,106,0
443770853888,16,21447.2,,0.0234375,105,0
443770854144,16,21447.2,,0.01953125,104,0
443770854400,16,21447.2,,0.015625,103,0
443770854656,16,21447.2,,0.015625,103,0
443770854912,16,20796.48,,0.04296875,103,0
443770855168,16,20796.48,,0.0,103,0
443770855424,16,20796.48,,0.015625,103,0
443770855680,15,20796.48,,0.0,103,0
443770855936,15,20796.48,,0.0,101,0
443770856192,15,20796.48,,0.0,101,0
443770856448,15,14979.84,,0.0,101,0
443770856704,15,14979.84,,0.01953125,99,0
443770856960,14,14979.84,,0.015625,99,0
443770857216,14,14342.4,,0.015625,99,0
443770857472,14,14342.4,,0.0,99,0
443770857728,14,14342.4,,0.0,99,0
443770857984,14,14342.4,,0.0,98,0
443770858240,14,12655.84,,0.015625,97,0
443770858496,14,12655.84,,0.03125,95,0
443770858752,14,12655.84,,0.0,93,0
443770859008,14,12655.84,,0.0,92,0
443770859264,14,12682.4,,0.015625,93,0
443770859520,14,12682.4,,0.015625,94,0
443770859776,14,12682.4,,0.0234375,94,0
443770860032,15,12682.4,,0.0390625,94,0
443770860288,15,12682.4,,0.0546875,95,0
443770860544,15,12682.4,,0.046875,95,0
443770860800,14,12589.439999999999,,0.03515625,96,0
443770861056,14,12589.439999999999,,0.0234375,97,0
443770861312,14,12589.439999999999,,0.07421875,99,0
443770861568,14,12589.439999999999,,0.1015625,100,0
443770861824,14,12589.439999999999,,0.15234375,102,0
443770862080,14,12350.4,,0.1015625,103,0
443770862336,13,12350.4,,0.05078125,103,0
443770862592,13,12350.4,,0.02734375,102,0
443770862848,13,12350.4,,0.015625,102,0
443770863104,13,12350.4,,0.0,101,0
443770863360,13,12350.4,,0.02734375,100,0
443770863616,13,12350.4,,0.015625,99,0
443770863872,13,12815.199999999999,,0.015625,98,0
443770864128,12,12815.199999999999,,0.01953125,98,0
443770864384,12,12815.199999999999,,0.0,98,0
443770864640,12,12815.199999999999,,0.015625,97,0
443770864896,12,12390.24,,0.015625,94,0
443770865152,12,12390.24,,0.02734375,90,0
443770865408,12,12390.24,,0.02734375,89,0
443770865664,13,13147.199999999999,,0.0234375,88,0
443770865920,13,13147.199999999999,,0.0234375,87,0
443770866176,13,13147.199999999999,,0.015625,87,0
443770866432,13,13147.199999999999,,0.015625,87,0
443770866688,13,13147.199999999999,,0.01953125,87,0
443770866944,13,13147.199999999999,,0.015625,86,0
443770867200,13,13147.199999999999,,0.0,85,0
443770867456,13,13147.199999999999,,0.015625,84,0
443770867712,12,11978.56,,0.0,86,0
443770867968,12,11978.56,,0.015625,87,0
443770868224,11,11978.56,,0.01953125,88,0
443770868480,11,11978.56,,0.015625,90,0
443770868736,11,11978.56,,0.0,91,0
443770868992,11,11978.56,,0.0,90,0
443770869248,11,11978.56,,0.0,89,0
443770869504,11,11978.56,,0.0,88,0
443770869760,11,11978.56,,0.0,88,0
443770870016,11,9893.6,,0.0,88,0
443770870272,10,9893.6,,0.015625,89,0
443770870528,10,9893.6,,0.046875,89,0
443770870784,10,9893.6,,0.046875,90,0
443770871040,10,9893.6,,0.03125,90,0
443770871296,10,9893.6,,0.02734375,89,0
443770871552,10,9654.56,,0.0,89,0
443770871808,10,9654.56,,0.0,89,0
443770872064,10,9654.56,,0.0390625,90,0
443770872320,10,9654.56,,0.09765625,92,0
443770872576,10,9654.56,,0.11328125,92,0
443770872832,10,9654.56,,0.01953125,94,0
443770873088,10,9654.56,,0.0,94,0
443770873344,10,9654.56,,0.01953125,95,0
443770873600,10,9654.56,,0.01953125,96,0
443770873856,10,9654.56,,0.03515625,97,0
443770874112,10,9654.56,,0.03125,97,0
443770874368,10,9654.56,,0.01953125,98,0
443770874624,10,7994.5599999999995,,0.0,98,0
443770874880,9,7994.5599999999995,,0.015625,99,0
443770875136,9,7994.5599999999995,,0.08203125,99,0
443770875392,8,7994.5599999999995,,0.05859375,99,0
443770875648,8,7994.5599999999995,,0.09765625,99,0
443770875904,8,7994.5599999999995,,0.03125,98,0
443770876160,9,7994.5599999999995,,0.015625,97,0
443770876416,9,7184.48,,0.015625,97,0
443770876672,9,7184.48,,0.0,96,0
443770876928,8,7184.48,,0.01953125,96,0
443770877184,8,7184.48,,0.01953125,96,0
443770877440,8,7184.48,,0.015625,97,0
443770877696,8,7051.679999999999,,0.0,97,0
443770877952,8,7051.679999999999,,0.0,98,0
443770878208,8,7051.679999999999,,0.0,98,0
443770878464,8,7051.679999999999,,0.0,98,0
443770878720,8,7051.679999999999,,0.01953125,97,0
443770878976,8,6679.839999999999,,0.015625,97,0
443770879232,8,6679.839999999999,,0.0234375,97,0
443770879488,8,6679.839999999999,,0.09765625,99,0
443770879744,8,7489.92,,0.03515625,100,0
443770880000,9,7489.92,,0.0,100,0
443770880256,9,7489.92,,0.0,100,0
443770880512,9,7489.92,,0.0,99,0
443770880768,9,7489.92,,0.015625,99,0
443770881024,9,8419.52,,0.0,97,0
443770881280,9,8419.52,,0.0,97,0
443770881536,10,8419.52,,0.0,98,0
443770881792,10,8419.52,,0.015625,97,0
443770882048,10,8419.52,,0.03515625,97,0
443770882304,10,8419.52,,0.02734375,97,0
443770882560,10,8419.52,,0.02734375,98,0
443770882816,10,8419.52,,0.015625,99,0
443770883072,10,8180.48,,0.015625,99,0
443770883328,9,8180.48,,0.015625,95,0
443770883584,9,8180.48,,0.0,94,0
443770883840,9,8180.48,,0.0,93,0
443770884096,9,8764.8,,0.0,93,0
443770884352,10,8764.8,,0.0,93,0
443770884608,11,8764.8,,0.0,93,0
443770884864,11,8764.8,,0.015625,93,0
443770885120,11,8764.8,,0.0,91,0
443770885376,11,8764.8,,0.0,90,0
443770885632,11,7861.759999999999,,0.015625,88,0
443770885888,11,7861.759999999999,,0.015625,88,0
443770886144,11,7861.759999999999,,0.015625,91,0
443770886400,12,8060.96,,0.015625,94,0
443770886656,12,8060.96,,0.015625,94,0
443770886912,12,8060.96,,0.015625,95,0
443770887168,12,8060.96,,0.015625,95,0
443770887424,12,8446.08,,0.01953125,95,0
443770887680,12,8446.08,,0.01953125,97,0
443770887936,12,8446.08,,0.0234375,99,0
443770888192,13,8446.08,,0.02734375,100,0
443770888448,13,8446.08,,0.015625,101,0
443770888704,13,8446.08,,0.0,101,0
443770888960,12,7211.04,,0.0,100,0
443770889216,12,7211.04,,0.015625,98,0
443770889472,12,7516.48,,0.015625,97,0
443770889728,12,7516.48,,0.015625,96,0
443770889984,12,7516.48,,0.0,96,0
443770890240,13,7516.48,,0.015625,96,0
443770890496,13,7941.44,,0.0,96,0
443770890752,14,7941.44,,0.015625,96,0
443770891008,14,7941.44,,0.015625,95,0
443770891264,15,7941.44,,0.0234375,94,0
443770891520,15,8605.439999999999,,0.01953125,94,0
443770891776,15,8605.439999999999,,0.0,94,0
443770892032,15,8605.439999999999,,0.03125,94,0
443770892288,15,8605.439999999999,,0.015625,95,0
443770892544,15,8605.439999999999,,0.0234375,95,0
443770892800,15,9707.68,,0.0234375,95,0
443770893056,15,9707.68,,0.015625,95,0
443770893312,15,9707.68,,0.02734375,94,0
443770893568,15,9707.68,,0.0546875,94,0
443770893824,15,9707.68,,0.015625,94,0
443770894080,15,9920.16,,0.015625,94,0
443770894336,14,9920.16,,0.0,93,0
443770894592,14,9920.16,,0.0,93,0
443770894848,14,9920.16,,0.015625,92,0
443770895104,14,9920.16,,0.015625,92,0
443770895360,14,9920.16,,0.015625,92,0
443770895616,14,9920.16,,0.0,93,0
443770895872,14,9920.16,,0.0,93,0
443770896128,14,9920.16,,0.0,93,0
443770896384,14,9920.16,,0.015625,91,0
443770896640,14,9920.16,,0.01953125,89,0
443770896896,14,7901.599999999999,,0.0234375,89,0
443770897152,12,7901.599999999999,,0.015625,89,0
443770897408,11,7901.599999999999,,0.03125,91,0
443770897664,11,7901.599999999999,,0.01953125,93,0
443770897920,11,7901.599999999999,,0.04296875,93,0
443770898176,11,7901.599999999999,,0.01953125,94,0
443770898432,11,7901.599999999999,,0.015625,95,0
443770898688,11,7901.599999999999,,0.015625,97,0
443770898944,11,7901.599999999999,,0.015625,97,0
443770899200,11,8485.92,,0.015625,97,0
443770899456,11,8485.92,,0.0234375,97,0
443770899712,11,8485.92,,0.01953125,97,0
443770899968,10,8485.92,,0.0,98,0
443770900224,10,8485.92,,0.0,100,0
443770900480,10,8485.92,,0.0,101,0
443770900736,11,8485.92,,0.0,101,0
443770900992,11,8485.92,,0.0,102,0
443770901248,10,7556.32,,0.015625,102,0
443770901504,10,7556.32,,0.0,101,0
443770901760,9,7556.32,,0.0,99,0
443770902016,9,7556.32,,0.015625,98,0
443770902272,9,7556.32,,0.0,96,0
443770902528,9,7224.32,,0.0,95,0
443770902784,9,7224.32,,0.0,94,0
443770903040,9,7224.32,,0.015625,96,0
443770903296,9,7224.32,,0.015625,97,0
443770903552,9,7224.32,,0.015625,97,0
443770903808,9,7224.32,,0.015625,97,0
443770904064,9,6825.92,,0.02734375,99,0
443770904320,8,6825.92,,0.08203125,100,0
443770904576,8,6825.92,,0.02734375,101,0
443770904832,8,6825.92,,0.0,102,0
443770905088,8,6825.92,,0.015625,102,0
443770905344,8,6825.92,,0.0,101,0
443770905600,8,6825.92,,0.015625,100,0
443770905856,8,6825.92,,0.0390625,99,0
443770906112,8,7370.4,,0.0234375,98,0
443770906368,8,7370.4,,0.05859375,97,0
443770906624,8,7370.4,,0.14453125,97,0
443770906880,8,7370.4,,0.03515625,98,0
443770907136,8,7808.639999999999,,0.06640625,99,0
443770907392,8,7808.639999999999,,0.0625,99,0
443770907648,8,7808.639999999999,,0.0625,98,0
443770907904,8,7808.639999999999,,0.03125,100,0
443770908160,8,7808.639999999999,,0.0,101,0
443770908416,8,7808.639999999999,,0.015625,104,0
443770908672,8,8685.119999999999,,0.01953125,105,0
443770908928,9,8685.119999999999,,0.01953125,105,0
443770909184,9,8685.119999999999,,0.0,105,0
443770909440,9,8685.119999999999,,0.02734375,105,0
443770909696,9,8685.119999999999,,0.03515625,104,0
443770909952,9,8685.119999999999,,0.015625,104,0
443770910208,9,8685.119999999999,,0.01953125,103,0
443770910464,9,8685.119999999999,,0.01953125,102,0
443770910720,9,8685.119999999999,,0.03515625,102,0
443770910976,9,8685.119999999999,,0.03515625,101,0
443770911232,9,8034.4,,0.0,100,0
443770911488,9,8034.4,,0.015625,99,0
443770911744,9,8034.4,,0.0,98,0
443770912000,9,8034.4,,0.0,99,0
443770912256,9,8034.4,,0.0,99,0
443770912512,9,8924.16,,0.015625,98,0
443770912768,9,8924.16,,0.015625,98,0
443770913024,9,8924.16,,0.015625,98,0
443770913280,10,8924.16,,0.0,99,0
443770913536,10,8924.16,,0.02734375,99,0
443770913792,10,8924.16,,0.01953125,99,0
443770914048,9,8924.16,,0.0,99,0
443770914304,9,8685.119999999999,,0.0,99,0
443770914560,9,8685.119999999999,,0.0,98,0
443770914816,9,8685.119999999999,,0.0,97,0
443770915072,9,8685.119999999999,,0.015625,97,0
443770915328,9,8685.119999999999,,0.0,97,0
443770915584,9,8685.119999999999,,0.0,98,0
443770915840,9,8897.6,,0.0,98,0
443770916096,9,8897.6,,0.01953125,98,0
443770916352,9,8897.6,,0.015625,98,0
443770916608,9,8897.6,,0.015625,98,0
443770916864,9,8140.639999999999,,0.0,99,0
443770917120,10,8140.639999999999,,0.0,99,0
443770917376,10,8140.639999999999,,0.0,99,0
443770917632,10,8140.639999999999,,0.0234375,99,0
443770917888,10,8140.639999999999,,0.0,99,0
443770918144,10,8140.639999999999,,0.0,99,0
443770918400,10,8140.639999999999,,0.0,99,0
443770918656,10,6746.24,,0.0,98,0
443770918912,10,6746.24,,0.0,96,0
443770919168,9,6679.839999999999,,0.0,94,0
443770919424,10,6679.839999999999,,0.0,93,0
443770919680,10,6679.839999999999,,0.0,91,0
443770919936,10,7038.4,,0.0,90,0
443770920192,11,7038.4,,0.0,90,0
443770920448,12,7038.4,,0.0,91,0
443770920704,12,7038.4,,0.0,92,0
443770920960,12,7038.4,,0.0,93,0
443770921216,12,7038.4,,0.0,93,0
443770921472,12,7038.4,,0.0,94,0
443770921728,12,6135.36,,0.0,95,0
443770921984,12,6135.36,,0.015625,95,0
443770922240,12,6135.36,,0.0234375,95,0
443770922496,11,6135.36,,0.05078125,96,0
443770922752,11,6135.36,,0.11328125,97,0
443770923008,12,6573.599999999999,,0.109375,98,0
443770923264,12,6573.599999999999,,0.16796875,97,0
443770923520,12,6573.599999999999,,0.18359375,96,0
443770923776,13,6972.0,,0.2109375,96,0
443770924032,13,6972.0,,0.23046875,95,0
443770924288,13,6972.0,,0.1953125,96,0
443770924544,14,8087.5199999999995,,0.16796875,97,43
443770924800,14,8087.5199999999995,,0.15625,98,72
443770925056,14,8087.5199999999995,,0.125,99,69
443770925312,14,8087.5199999999995,,0.14453125,99,35
443770925568,14,9999.84,,0.1171875,99,0
443770925824,15,9999.84,,0.1171875,99,0
443770926080,15,9999.84,,0.08984375,100,0
443770926336,16,9999.84,,0.03125,102,0
443770926592,16,9999.84,,0.06640625,103,0
443770926848,15,10265.439999999999,,0.03125,104,0
443770927104,15,10265.439999999999,,0.0234375,104,0
443770927360,14,10318.56,,0.015625,104,0
443770927616,14,10318.56,,0.01953125,104,0
443770927872,14,10318.56,,0.01953125,104,0
443770928128,15,14767.359999999999,,0.015625,104,0
443770928384,16,14767.359999999999,,0.01953125,104,0
443770928640,16,14767.359999999999,,0.09765625,103,0
443770928896,17,15723.519999999999,,0.0859375,101,0
443770929152,17,15723.519999999999,,0.09375,100,0
443770929408,18,15723.519999999999,,0.07421875,100,0
443770929664,18,15723.519999999999,,0.03515625,98,0
443770929920,18,15723.519999999999,,0.03515625,97,0
443770930176,18,15723.519999999999,,0.01953125,97,0
443770930432,17,14847.039999999999,,0.015625,95,0
443770930688,17,14847.039999999999,,0.0,94,0
443770930944,16,14249.439999999999,,0.0,93,0
443770931200,16,14249.439999999999,,0.0,90,0
443770931456,16,14249.439999999999,,0.0,89,0
443770931712,17,12987.84,,0.05078125,88,0
443770931968,17,12987.84,,0.16015625,88,0
443770932224,17,12987.84,,0.171875,90,0
443770932480,17,12987.84,,0.02734375,90,0
443770932736,17,12987.84,,0.05078125,91,0
443770932992,17,12987.84,,0.140625,91,0
443770933248,17,12987.84,,0.1328125,91,0
443770933504,17,15006.4,,0.15625,93,0
443770933760,16,15006.4,,0.0625,95,0
443770934016,16,15006.4,,0.09375,95,0
443770934272,16,15006.4,,0.046875,96,0
443770934528,16,15006.4,,0.0234375,97,0
443770934784,16,15006.4,,0.01953125,97,0
443770935040,16,14475.199999999999,,0.02734375,98,0
443770935296,15,14475.199999999999,,0.0,98,0
443770935552,14,14475.199999999999,,0.0,99,0
443770935808,14,14475.199999999999,,0.0,100,0
443770936064,14,14475.199999999999,,0.0,102,0
443770936320,14,12058.24,,0.0,102,0
443770936576,13,12058.24,,0.0,102,0
443770936832,13,12058.24,,0.0,102,0
443770937088,13,12058.24,,0.0,102,0
443770937344,13,11261.439999999999,,0.015625,102,0
443770937600,13,11261.439999999999,,0.01953125,102,0
443770937856,13,11261.439999999999,,0.0234375,103,0
443770938112,13,11261.439999999999,,0.01953125,103,0
443770938368,13,12496.48,,0.015625,102,0
443770938624,13,12496.48,,0.03125,102,0
443770938880,13,12496.48,,0.11328125,99,0
443770939136,13,12230.88,,0.09375,97,0
443770939392,13,12230.88,,0.19921875,96,0
443770939648,13,13040.96,,0.16015625,94,0
443770939904,14,13040.96,,0.10546875,94,0
443770940160,14,13040.96,,0.07421875,95,0
443770940416,14,13040.96,,0.06640625,95,0
443770940672,14,11354.4,,0.0703125,96,0
443770940928,14,11354.4,,0.0234375,95,0
443770941184,15,11354.4,,0.01953125,95,0
443770941440,15,10956.0,,0.0,98,0
443770941696,16,10956.0,,0.0,99,0
443770941952,17,10956.0,,0.015625,102,0
443770942208,17,10956.0,,0.015625,103,0
443770942464,17,10956.0,,0.0234375,104,0
443770942720,17,10956.0,,0.015625,104,0
443770942976,17,10185.76,,0.015625,102,0
443770943232,16,10185.76,,0.0,102,0
443770943488,16,10185.76,,0.046875,101,0
443770943744,16,10185.76,,0.01953125,101,0
443770944000,16,10185.76,,0.0,100,0
443770944256,16,10185.76,,0.0,100,0
443770944512,16,11115.359999999999,,0.0,99,0
443770944768,16,11115.359999999999,,0.0,98,0
443770945024,15,9933.439999999999,,0.0,94,0
443770945280,16,9933.439999999999,,0.015625,92,0
443770945536,16,9933.439999999999,,0.015625,91,0
443770945792,17,9933.439999999999,,0.01953125,89,0
443770946048,17,9933.439999999999,,0.01953125,89,0
443770946304,17,9933.439999999999,,0.0,90,0
443770946560,16,9893.6,,0.0,90,0
443770946816,15,9893.6,,0.01953125,89,0
443770947072,14,9893.6,,0.0,88,0
443770947328,14,9893.6,,0.015625,88,0
443770947584,14,9030.4,,0.06640625,89,0
443770947840,14,9030.4,,0.03515625,90,0
443770948096,14,9030.4,,0.015625,93,0
443770948352,13,9030.4,,0.0,94,0
443770948608,13,9388.96,,0.0,95,0
443770948864,13,9388.96,,0.0,94,0
443770949120,13,9388.96,,0.0,93,0
443770949376,13,9388.96,,0.0,93,0
443770949632,13,9388.96,,0.015625,94,0
443770949888,13,9388.96,,0.1484375,95,0
443770950144,13,8977.279999999999,,0.1328125,95,0
443770950400,13,8977.279999999999,,0.3125,96,0
443770950656,12,8977.279999999999,,0.16796875,96,0
443770950912,12,8977.279999999999,,0.0546875,94,0
443770951168,12,8977.279999999999,,0.02734375,93,0
443770951424,12,9163.199999999999,,0.078125,92,0
443770951680,13,9163.199999999999,,0.078125,93,0
443770951936,13,9163.199999999999,,0.04296875,94,0
443770952192,13,9163.199999999999,,0.015625,95,0
443770952448,13,9362.4,,0.01953125,96,0
443770952704,13,9362.4,,0.0,96,0
443770952960,13,9362.4,,0.0,95,0
443770953216,13,9362.4,,0.0,93,0
443770953472,13,9362.4,,0.0,93,0
443770953728,13,8910.88,,0.015625,93,0
443770953984,13,8910.88,,0.01953125,94,0
443770954240,12,8910.88,,0.015625,94,0
443770954496,12,8910.88,,0.015625,94,0
