time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
443770831872,21,37157.439999999995,,0.046875,107,0
443770832128,20,37157.439999999995,,0.01953125,107,0
443770832384,21,29229.28,,0.02734375,106,0
443770832640,21,29229.28,,0.01953125,103,0
443770832896,22,29680.8,,0.0,103,0
443770833152,24,27994.239999999998,,0.0234375,103,0
443770833408,26,27994.239999999998,,0.05859375,100,0
443770833664,27,29216.0,,0.3671875,100,0
443770833920,28,29216.0,,0.0546875,100,0
443770834176,28,30318.239999999998,,0.08203125,100,0
443770834432,28,30318.239999999998,,0.01953125,100,0
443770834688,28,30557.28,,0.0390625,100,0
443770834944,29,30557.28,,0.125,100,0
443770835200,30,26945.12,,0.16015625,100,0
443770835456,31,26945.12,,0.01953125,101,0
443770835712,32,28990.239999999998,,0.12890625,102,0
443770835968,33,28990.239999999998,,0.02734375,101,0
443770836224,33,30703.359999999997,,0.015625,101,0
443770836480,33,30703.359999999997,,0.0390625,100,0
443770836736,32,33107.04,,0.15234375,100,0
443770836992,31,33107.04,,0.01953125,100,0
443770837248,31,32522.719999999998,,0.01953125,99,0
443770837504,30,32522.719999999998,,0.03515625,99,0
443770837760,30,32522.719999999998,,0.07421875,98,0
443770838016,30,32522.719999999998,,0.02734375,99,0
443770838272,30,32522.719999999998,,0.015625,98,0
443770838528,29,32695.359999999997,,0.0234375,98,0
443770838784,27,35178.72,,0.02734375,98,0
443770839040,26,35178.72,,0.05078125,97,0
443770839296,26,35178.72,,0.0859375,96,0
443770839552,26,35178.72,,0.12109375,96,0
443770839808,26,35178.72,,0.02734375,95,0
443770840064,25,29720.64,,0.0390625,96,0
443770840320,23,29720.64,,0.328125,96,0
443770840576,22,39747.04,,0.20703125,96,0
443770840832,21,39747.04,,0.19921875,96,0
443770841088,21,38259.68,,0.07421875,99,0
443770841344,21,38259.68,,0.03515625,102,0
443770841600,21,38259.68,,0.03125,105,0
443770841856,21,38259.68,,0.05078125,106,0
443770842112,21,38259.68,,0.07421875,108,0
443770842368,21,38259.68,,0.01953125,108,0
443770842624,21,38259.68,,0.015625,109,0
443770842880,21,31978.239999999998,,0.01953125,108,0
443770843136,19,31978.239999999998,,0.03125,107,0
443770843392,17,31978.239999999998,,0.015625,106,0
443770843648,17,31832.16,,0.01953125,104,0
443770843904,17,31832.16,,0.0,104,0
443770844160,17,31911.84,,0.02734375,104,0
443770844416,18,31911.84,,0.21875,104,0
443770844672,18,31911.84,,0.12109375,104,0
443770844928,18,34302.24,,0.1015625,104,0
443770845184,18,34302.24,,0.35546875,104,0
443770845440,18,43956.799999999996,,0.26953125,104,0
443770845696,19,43956.799999999996,,0.18359375,105,0
443770845952,20,43956.799999999996,,0.07421875,105,0
443770846208,20,43956.799999999996,,0.05859375,106,0
443770846464,20,31818.879999999997,,0.03125,107,0
443770846720,19,31818.879999999997,,0.03125,108,0
443770846976,19,31818.879999999997,,0.41796875,108,0
443770847232,18,34846.72,,0.3671875,109,0
443770847488,18,34846.72,,0.08984375,111,0
443770847744,18,34846.72,,0.07421875,112,0
443770848000,18,34846.72,,0.296875,113,0
443770848256,18,44594.24,,0.26171875,113,0
443770848512,19,44594.24,,0.15234375,113,0
443770848768,20,45205.119999999995,,0.02734375,113,0
443770849024,21,45205.119999999995,,0.12109375,114,0
443770849280,21,46586.24,,0.734375,114,0
443770849536,21,46586.24,,0.5078125,114,0
443770849792,21,46586.24,,0.12109375,113,0
443770850048,21,46586.24,,0.03125,112,0
443770850304,21,46586.24,,0.03515625,112,0
443770850560,21,46586.24,,0.1328125,112,0
443770850816,21,46586.24,,0.03515625,112,0
443770851072,20,34435.04,,0.02734375,112,0
443770851328,19,34435.04,,0.0390625,113,0
443770851584,17,29866.719999999998,,0.0546875,113,0
443770851840,17,29866.719999999998,,0.02734375,114,0
443770852096,17,34713.92,,0.03125,115,0
443770852352,18,34713.92,,0.01953125,115,0
443770852608,19,31473.6,,0.078125,114,0
443770852864,19,31473.6,,0.125,113,0
443770853120,20,30676.8,,0.328125,112,0
443770853376,21,30676.8,,0.15625,112,0
443770853632,22,30676.8,,0.0703125,111,0
443770853888,22,30676.8,,0.0234375,110,0
443770854144,22,29123.039999999997,,0.0234375,110,0
443770854400,21,29123.039999999997,,0.0546875,110,0
443770854656,20,27330.239999999998,,0.015625,110,0
443770854912,20,27330.239999999998,,0.1015625,111,0
443770855168,21,38711.2,,0.328125,113,0
443770855424,23,38711.2,,0.4765625,113,0
443770855680,25,38711.2,,0.1015625,113,0
443770855936,26,35935.68,,0.2890625,113,0
443770856192,25,35935.68,,0.0625,112,0
443770856448,25,35935.68,,0.02734375,111,0
443770856704,25,35935.68,,0.03515625,110,0
443770856960,25,35935.68,,0.18359375,111,0
443770857216,25,35935.68,,0.015625,111,0
443770857472,24,31407.199999999997,,0.0234375,112,0
443770857728,22,31407.199999999997,,0.21875,112,0
443770857984,20,31407.199999999997,,0.03515625,112,0
443770858240,20,31407.199999999997,,0.03515625,113,0
443770858496,20,30052.64,,0.0390625,114,0
443770858752,19,30052.64,,0.0390625,114,0
443770859008,19,28220.0,,0.03515625,115,0
443770859264,18,28220.0,,0.02734375,115,0
443770859520,18,30026.079999999998,,0.0859375,115,0
443770859776,19,30026.079999999998,,0.109375,115,0
443770860032,20,30026.079999999998,,0.0546875,115,0
443770860288,20,30026.079999999998,,0.1015625,115,0
443770860544,20,30026.079999999998,,0.37109375,114,0
443770860800,19,29986.239999999998,,0.2421875,113,0
443770861056,18,29986.239999999998,,0.19140625,112,0
443770861312,17,29986.239999999998,,0.0625,111,0
443770861568,17,25896.0,,0.015625,110,0
443770861824,17,25896.0,,0.015625,109,0
443770862080,17,27237.28,,0.0234375,109,0
443770862336,17,27237.28,,0.015625,110,0
443770862592,18,27861.44,,0.06640625,111,0
443770862848,19,27861.44,,0.0625,113,0
443770863104,21,34196.0,,0.16015625,114,0
443770863360,22,34196.0,,0.08984375,115,0
443770863616,23,34196.0,,0.015625,115,0
443770863872,23,34196.0,,0.015625,115,0
443770864128,23,30451.039999999997,,0.015625,114,0
443770864384,22,30451.039999999997,,0.015625,114,0
443770864640,21,30331.519999999997,,0.015625,114,0
443770864896,21,30331.519999999997,,0.015625,114,0
443770865152,22,31540.0,,0.02734375,112,0
443770865408,24,31540.0,,0.03515625,109,0
443770865664,26,36878.56,,0.0234375,108,0
443770865920,27,36878.56,,0.015625,106,0
443770866176,27,37516.0,,0.0,104,0
443770866432,27,37516.0,,0.0,100,0
443770866688,27,36148.159999999996,,0.0,98,0
443770866944,27,31314.239999999998,,0.02734375,96,0
443770867200,28,31314.239999999998,,0.11328125,94,0
443770867456,28,31314.239999999998,,0.09765625,94,0
443770867712,29,43863.84,,0.03125,95,0
443770867968,29,43863.84,,0.0703125,95,0
443770868224,29,43863.84,,0.1015625,96,0
443770868480,29,43863.84,,0.109375,97,0
443770868736,29,40968.799999999996,,0.08203125,98,0
443770868992,27,40968.799999999996,,0.0703125,101,0
443770869248,26,40132.159999999996,,0.0390625,106,0
443770869504,26,42695.2,,0.0390625,110,0
443770869760,27,46333.92,,0.05859375,111,0
443770870016,28,46333.92,,0.140625,111,0
443770870272,29,46333.92,,0.1328125,111,0
443770870528,29,46333.92,,0.0625,111,0
443770870784,28,39932.96,,0.0390625,111,0
443770871040,27,39932.96,,0.0234375,109,0
443770871296,25,39932.96,,0.01953125,108,0
443770871552,25,39932.96,,0.015625,105,0
443770871808,25,39932.96,,0.0,104,0
443770872064,25,39932.96,,0.0,102,0
443770872320,25,39932.96,,0.0,101,0
443770872576,25,39932.96,,0.0,99,0
443770872832,25,39932.96,,0.0,96,0
443770873088,24,39932.96,,0.0234375,95,0
443770873344,20,39932.96,,0.12109375,93,0
443770873600,16,26560.0,,0.265625,92,0
443770873856,15,26560.0,,0.21484375,93,0
443770874112,16,23824.32,,0.265625,94,0
443770874368,16,23824.32,,0.2109375,95,0
443770874624,17,26692.8,,0.0390625,97,0
443770874880,18,26692.8,,0.0234375,98,0
443770875136,18,26652.96,,0.07421875,99,0
443770875392,18,26652.96,,0.0,100,0
443770875648,18,22655.68,,0.015625,101,0
443770875904,18,22655.68,,0.0,102,0
443770876160,17,19694.239999999998,,0.0,102,0
443770876416,17,19694.239999999998,,0.0,102,0
443770876672,17,19694.239999999998,,0.0,101,0
443770876928,17,21141.76,,0.14453125,100,0
443770877184,19,34767.04,,0.09375,99,0
443770877440,25,34767.04,,0.0859375,98,0
443770877696,29,34767.04,,0.08984375,97,0
443770877952,30,30318.239999999998,,0.0390625,96,0
443770878208,29,30318.239999999998,,0.015625,95,0
443770878464,29,25112.48,,0.0859375,95,0
443770878720,28,25656.96,,0.15234375,95,0
443770878976,29,25656.96,,0.296875,95,0
443770879232,29,25656.96,,0.375,96,0
443770879488,29,33917.119999999995,,0.2890625,97,0
443770879744,28,33917.119999999995,,0.234375,98,0
443770880000,27,33917.119999999995,,0.0703125,100,0
443770880256,27,34089.759999999995,,0.04296875,101,0
443770880512,27,34886.56,,0.02734375,103,0
443770880768,28,34886.56,,0.0234375,104,0
443770881024,28,31885.28,,0.015625,106,0
443770881280,28,31885.28,,0.03515625,106,0
443770881536,28,30119.039999999997,,0.03125,105,0
443770881792,29,30119.039999999997,,0.06640625,105,0
443770882048,29,30119.039999999997,,0.1640625,104,0
443770882304,29,33120.32,,0.140625,103,0
443770882560,29,30451.039999999997,,0.09375,101,0
443770882816,28,30451.039999999997,,0.16015625,100,0
443770883072,27,30451.039999999997,,0.296875,100,0
443770883328,28,37330.08,,0.3515625,99,0
443770883584,29,43080.32,,0.15625,99,0
443770883840,30,43080.32,,0.11328125,99,0
443770884096,31,42748.32,,0.0546875,100,0
443770884352,31,44408.32,,0.11328125,101,0
443770884608,31,44408.32,,0.0390625,102,0
443770884864,32,45590.24,,0.02734375,103,0
443770885120,32,45590.24,,0.02734375,104,0
443770885376,32,45590.24,,0.2109375,104,0
443770885632,32,43093.6,,0.2734375,105,0
443770885888,31,43093.6,,0.2734375,106,0
443770886144,31,43093.6,,0.19140625,107,0
443770886400,31,46772.159999999996,,0.05859375,107,0
443770886656,30,31221.28,,0.06640625,108,0
443770886912,30,28020.8,,0.05859375,108,0
443770887168,31,28020.8,,0.0703125,109,0
443770887424,32,28020.8,,0.05859375,110,0
443770887680,32,33956.96,,0.015625,110,0
443770887936,31,33956.96,,0.05078125,110,0
443770888192,31,33956.96,,0.08984375,110,0
443770888448,30,34501.439999999995,,0.07421875,110,0
443770888704,28,34501.439999999995,,0.2734375,110,0
443770888960,26,34501.439999999995,,0.24609375,110,0
443770889216,25,34501.439999999995,,0.125,110,0
443770889472,25,31964.96,,0.18359375,110,0
443770889728,25,31872.0,,0.0390625,109,0
443770889984,25,31872.0,,0.03125,107,0
443770890240,26,31872.0,,0.1484375,107,0
443770890496,27,31872.0,,0.0546875,107,0
443770890752,26,27648.96,,0.07421875,105,0
443770891008,25,27821.6,,0.05078125,103,0
443770891264,25,27821.6,,0.10546875,103,0
443770891520,24,27821.6,,0.07421875,102,0
443770891776,24,30955.68,,0.0703125,101,0
443770892032,23,30955.68,,0.03515625,101,0
443770892288,23,30955.68,,0.23828125,101,0
443770892544,22,29083.199999999997,,0.1796875,100,0
443770892800,22,29083.199999999997,,0.13671875,99,0
443770893056,22,28844.16,,0.13671875,99,0
443770893312,22,28844.16,,0.0625,101,0
443770893568,23,28844.16,,0.0546875,101,0
443770893824,23,31832.16,,0.03125,101,0
443770894080,24,31832.16,,0.05078125,99,0
443770894336,25,31832.16,,0.21875,98,0
443770894592,25,31832.16,,0.296875,97,0
443770894848,24,26706.079999999998,,0.296875,96,0
443770895104,22,26706.079999999998,,0.1875,97,0
443770895360,21,28512.16,,0.13671875,97,0
443770895616,21,28512.16,,0.109375,98,0
443770895872,22,28193.44,,0.21875,98,0
443770896128,23,28193.44,,0.19921875,99,0
443770896384,23,27848.16,,0.1953125,101,33
443770896640,23,27848.16,,0.12109375,102,54
443770896896,23,28127.039999999997,,0.03515625,103,51
443770897152,24,28127.039999999997,,0.015625,103,0
443770897408,24,28392.64,,0.01953125,103,0
443770897664,25,28392.64,,0.04296875,102,0
443770897920,26,28392.64,,0.08203125,101,0
443770898176,26,28392.64,3.0,0.12890625,100,0
443770898432,26,28392.64,,0.015625,100,0
443770898688,26,28392.64,,0.015625,96,0
443770898944,25,29109.76,,0.015625,94,0
443770899200,23,29109.76,,0.015625,92,0
443770899456,21,29109.76,,0.0,88,0
443770899712,20,29109.76,,0.01953125,87,0
443770899968,20,30172.16,,0.0,86,0
443770900224,21,30172.16,,0.015625,85,0
443770900480,21,29999.519999999997,,0.015625,84,0
443770900736,21,29999.519999999997,,0.0703125,84,0
443770900992,21,31393.92,,0.078125,84,0
443770901248,21,31393.92,,0.01953125,84,0
443770901504,21,28910.559999999998,,0.01953125,85,0
443770901760,21,28007.52,,0.01953125,87,0
443770902016,22,28007.52,,0.015625,88,0
443770902272,22,26666.239999999998,2.0,0.04296875,90,0
443770902528,22,26666.239999999998,,0.140625,90,0
443770902784,22,26666.239999999998,,0.203125,92,0
443770903040,22,26666.239999999998,,0.125,94,0
443770903296,22,27635.68,,0.2109375,94,0
443770903552,24,27635.68,,0.12890625,96,0
443770903808,25,34992.799999999996,,0.078125,97,0
443770904064,27,34992.799999999996,,0.01953125,99,0
443770904320,27,35550.56,,0.01953125,100,0
443770904576,27,35550.56,,0.015625,101,0
443770904832,27,34873.28,,0.03125,101,0
443770905088,27,34873.28,,0.0234375,101,0
443770905344,27,35537.28,,0.01953125,100,0
443770905600,27,35537.28,,0.015625,100,0
443770905856,27,34740.479999999996,,0.0,99,0
443770906112,26,34740.479999999996,,0.015625,98,0
443770906368,26,35019.36,,0.01953125,98,0
443770906624,26,35019.36,,0.015625,97,0
443770906880,26,31593.12,,0.0,97,0
443770907136,27,31593.12,,0.0,97,0
443770907392,29,27715.359999999997,,0.0234375,96,0
443770907648,30,27715.359999999997,,0.0234375,95,0
443770907904,31,28326.239999999998,,0.015625,93,0
443770908160,31,28326.239999999998,,0.01953125,92,0
443770908416,30,28153.6,,0.015625,91,0
443770908672,30,28153.6,,0.015625,90,0
443770908928,30,27755.199999999997,,0.015625,90,0
443770909184,31,27755.199999999997,,0.015625,89,0
443770909440,31,24448.48,,0.01953125,89,0
443770909696,30,24448.48,,0.03515625,88,0
443770909952,30,26400.64,,0.06640625,88,0
443770910208,31,28459.039999999997,,0.08203125,87,0
443770910464,31,28459.039999999997,,0.03125,87,0
443770910720,31,29574.559999999998,,0.0234375,88,0
443770910976,31,29574.559999999998,,0.03125,89,0
443770911232,31,29362.079999999998,,0.04296875,90,0
443770911488,32,29362.079999999998,,0.0390625,91,0
443770911744,32,30544.0,,0.03125,92,0
443770912000,32,30544.0,,0.078125,93,0
443770912256,32,30397.92,,0.05859375,93,0
443770912512,31,30397.92,,0.0703125,93,0
443770912768,31,30397.92,,0.05078125,93,0
443770913024,31,35856.0,,0.02734375,94,0
443770913280,31,35856.0,,0.015625,97,0
443770913536,30,35856.0,,0.01953125,98,0
443770913792,30,35856.0,,0.03125,99,0
443770914048,30,29308.96,,0.0390625,99,0
443770914304,28,29308.96,,0.03125,99,0
443770914560,27,29308.96,,0.14453125,99,0
443770914816,26,35165.439999999995,,0.05859375,100,0
443770915072,25,35165.439999999995,,0.14453125,101,0
443770915328,24,38405.759999999995,,0.1640625,102,0
443770915584,23,38405.759999999995,,0.109375,102,0
443770915840,23,39401.759999999995,,0.06640625,102,0
443770916096,24,39401.759999999995,,0.06640625,102,0
443770916352,24,37316.799999999996,,0.046875,103,0
443770916608,24,37316.799999999996,,0.046875,104,0
443770916864,24,42256.96,,0.03125,104,0
443770917120,24,42256.96,,0.0234375,104,0
443770917376,23,42256.96,,0.01953125,104,0
443770917632,23,42256.96,,0.11328125,104,0
443770917888,23,36626.24,,0.03125,103,0
443770918144,23,36626.24,,0.03515625,103,0
443770918400,23,39361.92,,0.0625,101,0
443770918656,23,39361.92,,0.05078125,101,0
443770918912,24,39361.92,,0.06640625,101,0
443770919168,24,34846.72,,0.03515625,101,0
443770919424,25,34846.72,,0.01953125,101,0
443770919680,25,34846.72,,0.015625,102,0
443770919936,25,26493.6,,0.015625,102,0
443770920192,24,26493.6,,0.015625,103,0
443770920448,23,26493.6,,0.015625,105,0
443770920704,23,26493.6,,0.01953125,107,0
443770920960,22,21739.36,,0.1171875,107,0
443770921216,21,21739.36,,0.1640625,108,0
443770921472,21,24461.76,,0.12890625,107,0
443770921728,20,24461.76,,0.05078125,106,0
443770921984,20,21619.84,,0.03125,105,0
443770922240,20,21619.84,,0.01953125,103,0
443770922496,21,21619.84,,0.125,101,0
443770922752,21,21619.84,,0.2265625,99,0
443770923008,21,30676.8,,0.32421875,98,0
443770923264,21,30676.8,,0.0859375,97,0
443770923520,21,30676.8,,0.109375,96,0
443770923776,21,33107.04,,0.09765625,96,0
443770924032,21,31579.84,,0.015625,96,0
443770924288,21,31579.84,,0.01953125,96,0
443770924544,21,31579.84,,0.04296875,97,0
443770924800,21,31579.84,,0.015625,99,0
443770925056,21,31579.84,,0.078125,100,0
443770925312,21,31579.84,,0.06640625,103,0
443770925568,21,31579.84,,0.12109375,105,0
443770925824,21,34010.08,,0.09375,107,0
443770926080,20,34010.08,,0.0703125,108,0
443770926336,19,34010.08,,0.19921875,109,0
443770926592,18,34010.08,,0.16015625,110,0
443770926848,18,39879.84,,0.1640625,111,0
443770927104,18,39879.84,,0.11328125,113,0
443770927360,19,39879.84,,0.0390625,114,0
443770927616,19,39879.84,,0.04296875,115,0
443770927872,19,39879.84,,0.15625,114,0
443770928128,18,36280.96,,0.2890625,114,0
443770928384,17,36280.96,,0.16015625,113,0
443770928640,16,36280.96,,0.19140625,113,0
443770928896,16,36280.96,,0.1171875,112,0
443770929152,16,36705.92,,0.09375,112,0
443770929408,15,36705.92,,0.1875,111,0
443770929664,15,36705.92,,0.18359375,111,0
443770929920,15,32097.76,,0.12109375,112,0
443770930176,15,31686.079999999998,,0.0234375,113,0
443770930432,16,31686.079999999998,,0.046875,114,0
443770930688,16,31686.079999999998,,0.03515625,115,0
443770930944,16,31128.32,,0.17578125,115,0
443770931200,17,36984.799999999996,,0.1328125,115,0
443770931456,18,36984.799999999996,,0.0859375,114,0
443770931712,20,35006.08,,0.12109375,114,0
443770931968,21,35006.08,,0.19921875,114,0
443770932224,23,37994.08,,0.15234375,113,0
443770932480,26,39308.799999999996,,0.08984375,112,0
443770932736,30,39308.799999999996,,0.1484375,111,0
443770932992,33,43239.68,,0.12109375,111,0
443770933248,33,43239.68,,0.02734375,110,0
443770933504,33,43239.68,,0.02734375,110,0
443770933760,33,43239.68,,0.07421875,108,0
443770934016,32,38246.4,,0.08203125,105,0
443770934272,30,38246.4,,0.12109375,105,0
443770934528,28,38246.4,,0.09765625,103,0
443770934784,27,38538.56,,0.16796875,102,0
443770935040,27,38538.56,,0.24609375,101,0
443770935296,27,31367.359999999997,,0.1484375,100,0
443770935552,27,31367.359999999997,,0.109375,100,0
443770935808,27,33717.92,,0.1328125,100,0
443770936064,27,33717.92,,0.08203125,101,0
443770936320,26,32748.48,,0.0625,102,0
443770936576,26,32748.48,,0.01953125,105,0
443770936832,26,31526.719999999998,,0.02734375,108,0
443770937088,26,31526.719999999998,,0.078125,111,0
443770937344,26,30490.879999999997,,0.0390625,114,0
443770937600,26,33146.88,,0.08984375,115,0
443770937856,28,33146.88,,0.18359375,117,0
443770938112,30,38790.88,,0.6171875,117,0
443770938368,32,38790.88,,0.4296875,117,0
443770938624,33,38790.88,,0.45703125,116,0
443770938880,33,38790.88,,0.19921875,114,0
443770939136,33,38790.88,,0.09375,112,0
443770939392,33,38790.88,,0.203125,111,0
443770939648,31,29561.28,,0.1953125,110,0
443770939904,27,29561.28,,0.2890625,110,0
443770940160,24,29561.28,,0.22265625,110,0
443770940416,23,31208.0,,0.3671875,110,0
443770940672,23,31208.0,,0.4453125,111,0
443770940928,23,42509.28,,0.140625,112,0
443770941184,23,42509.28,,0.3203125,114,0
443770941440,23,42509.28,,0.15625,116,0
443770941696,23,43093.6,,0.203125,117,0
443770941952,22,43093.6,,0.06640625,117,0
443770942208,21,43093.6,,0.23046875,118,0
443770942464,21,40676.64,,0.23828125,118,0
443770942720,21,40676.64,,0.16015625,118,0
443770942976,20,43890.4,,0.13671875,118,40
443770943232,20,43890.4,,0.1953125,119,46
443770943488,20,43890.4,,0.08984375,120,45
443770943744,20,43890.4,,0.01953125,120,35
443770944000,20,43890.4,,0.02734375,121,0
443770944256,20,35948.96,,0.03125,121,0
443770944512,18,35948.96,,0.04296875,120,0
443770944768,18,44620.799999999996,,0.05859375,119,0
443770945024,20,44620.799999999996,,0.13671875,119,0
443770945280,22,42403.04,,0.1953125,118,0
443770945536,22,42403.04,,0.1953125,118,0
443770945792,22,42403.04,,0.20703125,117,0
443770946048,22,37449.6,,0.18359375,117,31
443770946304,21,37449.6,,0.15625,117,35
443770946560,21,37449.6,,0.12109375,116,34
443770946816,21,36759.04,,0.03125,116,0
443770947072,21,36759.04,,0.015625,115,0
443770947328,21,37436.32,,0.05078125,114,0
443770947584,22,37436.32,,0.03125,113,0
443770947840,22,33850.72,,0.140625,112,0
443770948096,22,33850.72,,0.1171875,111,0
443770948352,23,44036.479999999996,,0.15234375,111,0
443770948608,25,44036.479999999996,,0.09765625,110,0
443770948864,27,44036.479999999996,,0.07421875,110,0
443770949120,27,44036.479999999996,,0.06640625,108,0
443770949376,26,42854.56,,0.12890625,108,0
443770949632,25,42854.56,,0.15234375,107,0
443770949888,24,41964.799999999996,,0.171875,105,0
443770950144,23,41964.799999999996,,0.18359375,105,0
443770950400,23,37715.2,,0.1640625,103,0
443770950656,23,37715.2,,0.08984375,101,0
443770950912,23,37715.2,,0.03125,101,0
443770951168,24,37715.2,,0.09765625,101,0
443770951424,23,32589.12,,0.125,101,0
443770951680,23,32589.12,,0.04296875,102,0
443770951936,23,32589.12,,0.01953125,102,0
443770952192,22,32628.96,,0.0234375,104,0
443770952448,22,32628.96,,0.01953125,105,0
443770952704,22,31818.879999999997,,0.08984375,107,0
443770952960,22,31818.879999999997,,0.2109375,108,0
443770953216,22,30238.559999999998,,0.03125,108,0
443770953472,21,30238.559999999998,,0.19140625,108,0
443770953728,22,30703.359999999997,,0.1640625,108,0
443770953984,23,30703.359999999997,,0.10546875,107,0
443770954240,24,30703.359999999997,,0.13671875,107,0
443770954496,24,27741.92,,0.1953125,106,0
443770954752,23,27741.92,,0.171875,105,0
443770955008,23,27741.92,,0.109375,106,0
443770955264,22,25603.84,,0.046875,106,0
443770955520,22,25603.84,,0.0,107,0
443770955776,22,25603.84,,0.11328125,108,0
443770956032,23,27303.68,,0.12109375,109,0
443770956288,23,27303.68,,0.16015625,110,0
443770956544,24,29494.879999999997,,0.14453125,108,0
443770956800,24,29494.879999999997,,0.12890625,108,0
443770957056,25,32482.879999999997,,0.1015625,108,0
443770957312,25,29747.199999999997,,0.19140625,108,0
443770957568,26,29747.199999999997,,0.19921875,107,0
443770957824,26,30597.12,,0.1328125,107,0
443770958080,26,30597.12,,0.05078125,106,0
443770958336,27,34660.799999999996,,0.14453125,105,0
443770958592,27,34660.799999999996,,0.0625,105,0
443770958848,28,36480.159999999996,,0.03125,104,0
443770959104,29,36480.159999999996,,0.02734375,103,0
443770959360,31,36944.96,,0.015625,101,0
443770959616,31,36944.96,,0.06640625,101,0
443770959872,32,34939.68,,0.15625,100,0
443770960128,32,34939.68,,0.10546875,100,0
443770960384,32,35802.88,,0.12890625,99,0
443770960640,32,35802.88,,0.1953125,98,0
443770960896,31,35802.88,,0.1953125,98,0
443770961152,30,34063.2,,0.16796875,97,0
443770961408,29,34063.2,,0.09765625,98,0
443770961664,27,32018.079999999998,,0.0625,100,0
443770961920,27,32018.079999999998,,0.06640625,103,0
443770962176,28,32097.76,,0.18359375,106,0
443770962432,28,32097.76,,0.15625,107,0
443770962688,27,34979.52,,0.09765625,106,0
443770962944,27,34979.52,,0.09375,105,0
443770963200,27,35524.0,,0.19140625,105,0
443770963456,27,35524.0,,0.16796875,104,0
443770963712,27,35524.0,,0.1171875,104,0
443770963968,27,37383.2,,0.02734375,104,0
443770964224,26,37383.2,,0.01953125,104,0
443770964480,26,34992.799999999996,,0.07421875,103,0
443770964736,26,34992.799999999996,,0.12890625,103,0
443770964992,26,34992.799999999996,,0.09765625,105,0
443770965248,26,39003.36,,0.11328125,106,0
443770965504,27,39003.36,,0.0390625,107,0
443770965760,27,38153.439999999995,,0.04296875,108,0
443770966016,27,38153.439999999995,,0.03125,108,0
443770966272,27,36095.04,,0.09375,108,0
443770966528,27,33226.56,,0.015625,109,0
443770966784,28,33226.56,,0.03125,109,0
443770967040,28,34262.4,,0.01953125,108,0
443770967296,28,34262.4,,0.0234375,106,0
443770967552,29,33970.24,,0.09375,105,0
443770967808,30,33970.24,,0.1328125,103,0
443770968064,30,40384.479999999996,,0.15234375,103,0
443770968320,30,40384.479999999996,,0.11328125,103,0
443770968576,29,40384.479999999996,,0.17578125,102,0
443770968832,29,37436.32,,0.19140625,103,0
443770969088,29,37436.32,,0.1640625,103,0
443770969344,29,38817.439999999995,,0.078125,105,0
443770969600,29,38817.439999999995,,0.01953125,108,0
443770969856,29,40875.84,,0.015625,110,0
443770970112,29,40875.84,,0.109375,111,0
443770970368,29,40875.84,,0.2265625,112,0
443770970624,29,42774.88,,0.12109375,112,0
443770970880,28,42774.88,,0.20703125,112,0
443770971136,27,44248.96,,0.125,112,0
443770971392,26,44248.96,,0.11328125,111,0
443770971648,25,44248.96,,0.15625,111,0
443770971904,25,44248.96,,0.1328125,110,0
443770972160,25,44248.96,,0.13671875,110,0
443770972416,25,44248.96,,0.16015625,110,0
443770972672,26,44248.96,,0.10546875,111,0
443770972928,26,44248.96,,0.0390625,111,0
443770973184,24,32974.24,,0.140625,112,0
443770973440,22,32974.24,,0.09765625,112,0
443770973696,19,32974.24,,0.1171875,112,0
443770973952,19,30291.68,,0.22265625,112,0
443770974208,19,30291.68,,0.1171875,110,0
443770974464,19,31420.48,,0.1640625,110,0
443770974720,19,31420.48,,0.07421875,109,0
443770974976,19,31805.6,,0.0390625,109,0
443770975232,19,31805.6,,0.1640625,108,0
443770975488,19,34010.08,,0.1640625,108,0
443770975744,19,34010.08,,0.11328125,108,0
443770976000,19,34010.08,,0.1015625,107,0
443770976256,19,34010.08,,0.0859375,107,0
443770976512,19,34010.08,,0.15625,107,0
443770976768,19,34010.08,,0.12890625,107,0
443770977024,18,32310.239999999998,,0.1875,106,0
443770977280,18,32310.239999999998,,0.109375,106,0
443770977536,17,32310.239999999998,,0.17578125,106,0
443770977792,17,28459.039999999997,,0.265625,106,0
443770978048,17,35709.92,,0.3203125,106,0
443770978304,19,35709.92,,0.390625,107,0
443770978560,21,33359.36,,0.203125,109,0
443770978816,22,33359.36,,0.16015625,111,39
443770979072,22,33359.36,,0.16015625,113,52
443770979328,22,33359.36,,0.07421875,115,31
443770979584,22,32416.48,,0.046875,117,0
443770979840,21,32416.48,,0.0703125,117,0
443770980096,20,32416.48,,0.1953125,117,0
443770980352,20,33903.84,,0.3359375,118,0
443770980608,20,33903.84,,0.2890625,118,45
443770980864,20,34528.0,,0.109375,118,50
443770981120,20,34528.0,,0.1015625,117,40
443770981376,21,32775.04,,0.1015625,116,0
443770981632,23,32775.04,,0.1640625,116,0
443770981888,25,39122.88,,0.20703125,116,0
443770982144,26,39122.88,,0.1875,116,0
443770982400,26,38419.04,,0.125,116,0
443770982656,26,38419.04,,0.0625,117,0
443770982912,25,38419.04,,0.08984375,118,0
